id,source,target,satz.source,satz.target,device
30,Maßnahme,Terrorbekämpfung,4,4,lexical overlap
30,Instrument,Schutz,4,4,lexical overlap
30,Instrument,Bevölkerung ,4,4,lexical overlap
30,Instrument,Terrorbekämpfung,4,4,lexical overlap
30,Verbindungsdaten,Gesprächsinhalte,5,5,lexical overlap
30,Leben ,Vorstellung,6,6,lexical overlap
30,Leben ,Kontrolle,6,6,lexical overlap
30,Sache,Vorstellung,6,6,lexical overlap
30,Sache,Kontrolle,6,6,lexical overlap
30,Überwachung ,Vorstellung,6,6,lexical overlap
30,Überwachung ,Kontrolle,6,6,lexical overlap
30,Aufwand,Daten,7,7,lexical overlap
30,Anschlag,Daten,7,7,lexical overlap
30,Bürger,Eingreifen,8,8,lexical overlap
30,Bürger,Grundrecht,8,8,lexical overlap
31,Schüler,Merkmal,1,1,lexical overlap
31,Schüler,Erklärung,1,1,lexical overlap
31,Schüler,Bezug,1,1,lexical overlap
31,Schüler,Verständnis,1,1,lexical overlap
31,Kriterium,Vorwissensangepasstheit,2,2,lexical overlap
31,Sachverhalt,Lernende,3,3,lexical overlap
31,Sachverhalt,Wissensstand,3,3,lexical overlap
31,Erläuterung ,Lernende,3,3,lexical overlap
31,Erläuterung ,Wissensstand,3,3,lexical overlap
31,Erklärung ,Lernniveau,4,4,lexical overlap
31,Prinzip,Prinzip,5,5,lexical overlap
31,Thematik,Wissen,7,7,lexical overlap
31,Erklärung ,Prägnanz,8,8,lexical overlap
31,Definition,Wesentliche,9,9,lexical overlap
31,Kohäsion,Möglichkeit,11,11,lexical overlap
31,Sachverhalt,Synonym,12,12,lexical overlap
31,Sachverhalt,Satz,12,12,lexical overlap
31,Sachverhalt,Struktur,12,12,lexical overlap
31,Textorganisation,Ordnung,13,13,lexical overlap
31,Erläuterung ,Erklärung,3,4,synonym
32,Lehrender,Sachverhalt,1,1,lexical overlap
32,Lehrender,Dinge,1,1,lexical overlap
32,Lernende,Vorwissen,2,2,lexical overlap
32,Lernende,Bereich,3,3,lexical overlap
32,Lernende,Erklärung,3,3,lexical overlap
32,Lernende,Sachverhalt,3,3,lexical overlap
32,Fachbegriff,Bereich,3,3,lexical overlap
32,Fachbegriff,Erklärung,3,3,lexical overlap
32,Fachbegriff,Sachverhalt,3,3,lexical overlap
32,Vorwissen,Perspektive,4,4,lexical overlap
32,Vorwissen,Teilhabe,4,4,lexical overlap
32,Vorwissen,Lernende,4,4,lexical overlap
32,Vorwissen,Problem,4,4,lexical overlap
32,Vorwissen,Partnerarbeit,4,4,lexical overlap
32,Lerngemeinschaftsansatz,Teilhabeperspektive,5,5,lexical overlap
32,Lerngemeinschaftsansatz,Partner,5,5,lexical overlap
32,Lerngemeinschaftsansatz,Kooperation,5,5,lexical overlap
32,Problem,Teilhabeperspektive,5,5,lexical overlap
32,Problem,Partner,5,5,lexical overlap
32,Problem,Kooperation,5,5,lexical overlap
32,Modell,Lernende,6,6,lexical overlap
32,Modell,Form,6,6,lexical overlap
32,Modell,Diskursbank,6,6,lexical overlap
32,Modell,Datenbank,6,6,lexical overlap
32,Modell,Seite,6,6,lexical overlap
32,Modell,Teilhabe,6,6,lexical overlap
32,CSILE,Lernende,6,6,lexical overlap
32,CSILE,Form,6,6,lexical overlap
32,CSILE,Diskursbank,6,6,lexical overlap
32,CSILE,Datenbank,6,6,lexical overlap
32,CSILE,Seite,6,6,lexical overlap
32,CSILE,Teilhabe,6,6,lexical overlap
32,Experte,Lernende,6,6,lexical overlap
32,Experte,Form,6,6,lexical overlap
32,Experte,Diskursbank,6,6,lexical overlap
32,Experte,Datenbank,6,6,lexical overlap
32,Experte,Seite,6,6,lexical overlap
32,Experte,Teilhabe,6,6,lexical overlap
32,Novize,Sachverhalt,7,7,lexical overlap
32,Begriff,Sachverhalt,7,7,lexical overlap
32,Vorwissen,Vermittlungsperspektive,8,8,lexical overlap
32,Vorwissen,Lehrende,8,8,lexical overlap
32,Vorwissen,Einführung,8,8,lexical overlap
32,Schritt,Vermittlungsperspektive,8,8,lexical overlap
32,Schritt,Lehrende,8,8,lexical overlap
32,Schritt,Einführung,8,8,lexical overlap
32,Instruktion,Vermittlungsperspektive,9,9,lexical overlap
32,Instruktion,Unterricht,9,9,lexical overlap
32,Lehrer,Erklärung,10,10,lexical overlap
32,Lehrer,Vorwissen,10,10,lexical overlap
32,Lehrer,Kohäsion,10,10,lexical overlap
32,Umgang,Erklärung,10,10,lexical overlap
32,Umgang,Vorwissen,10,10,lexical overlap
32,Umgang,Kohäsion,10,10,lexical overlap
32,Mischung,Sachverhalt,11,11,lexical overlap
32,Mischung,Element,11,11,lexical overlap
32,Mischung,Wissenserwerb,11,11,lexical overlap
32,Mischung,Element,11,11,lexical overlap
32,Mischung,Teilhabe,11,11,lexical overlap
33,Erklärung ,Erklärung,1,1,lexical overlap
33,Erklärung,Lehrprozess,2,2,lexical overlap
33,Erklärung,Lernprozess,2,2,lexical overlap
33,Methode,Wissensvermittlung,2,2,lexical overlap
33,Methode,Lehrprozess,2,2,lexical overlap
33,Methode,Lernprozess,2,2,lexical overlap
33,Komponente,Wissensvermittlung,2,2,lexical overlap
33,Komponente,Lehrprozess,2,2,lexical overlap
33,Komponente,Lernprozess,2,2,lexical overlap
33,Bezeichnung,Schritt,4,4,lexical overlap
33,Bezeichnung,Handeln,4,4,lexical overlap
33,Bezeichnung,Makromodell,4,4,lexical overlap
33,Bezeichnung,Unterrichtseinheit,4,4,lexical overlap
33,Mikromodell,Schritt,4,4,lexical overlap
33,Mikromodell,Handeln,4,4,lexical overlap
33,Mikromodell,Makromodell,4,4,lexical overlap
33,Mikromodell,Unterrichtseinheit,4,4,lexical overlap
33,Konzept,Erklärung,5,5,lexical overlap
33,Konzept,Einordnung,5,5,lexical overlap
33,Konzept,Prinzip,5,5,lexical overlap
33,Element,Erklärung,5,5,lexical overlap
33,Element,Einordnung,5,5,lexical overlap
33,Element,Prinzip,5,5,lexical overlap
33,Erklärung,Beispiel,7,7,lexical overlap
33,Verknüpfung,Beispiel,7,7,lexical overlap
33,Erklärung,Lernende,9,9,lexical overlap
33,Erklärung,Problem,9,9,lexical overlap
33,Erklärung,Thema,9,9,lexical overlap
33,Vorwissen,Lernende,9,9,lexical overlap
33,Vorwissen,Problem,9,9,lexical overlap
33,Vorwissen,Thema,9,9,lexical overlap
33,Einführung,Lernende,9,9,lexical overlap
33,Einführung,Problem,9,9,lexical overlap
33,Einführung,Thema,9,9,lexical overlap
33,Methode,Erklärung,11,11,lexical overlap
33,Methode,Erklärung,12,13,bridging information
33,Methode,Methode,11,12,coreference
33,Erklärung,Wissensvermittlung,2,3,coreference
35,Lehre,Perspektive,1,1,lexical overlap
35,Perspektive,Prinzip,3,3,lexical overlap
35,Perspektive,Weise,3,3,lexical overlap
35,Perspektive,Vermitteln,4,4,lexical overlap
35,Perspektive,Erklären,4,4,lexical overlap
35,Perspektive,Lehrperson,4,4,lexical overlap
35,Perspektive,Präsentation,4,4,lexical overlap
35,Perspektive,Inhalt,4,4,lexical overlap
35,Perspektive,Übungsaktivität,4,4,lexical overlap
35,Schritt,Methode,5,5,lexical overlap
35,Schritt,Vorwissen,5,5,lexical overlap
35,Schritt,Stoff,5,5,lexical overlap
35,Lernzielformulierung,Methode,5,5,lexical overlap
35,Lernzielformulierung,Vorwissen,5,5,lexical overlap
35,Lernzielformulierung,Stoff,5,5,lexical overlap
35,Abfrage,Methode,5,5,lexical overlap
35,Abfrage,Vorwissen,5,5,lexical overlap
35,Abfrage,Stoff,5,5,lexical overlap
35,Strukturierungshilfe,Methode,5,5,lexical overlap
35,Strukturierungshilfe,Vorwissen,5,5,lexical overlap
35,Strukturierungshilfe,Stoff,5,5,lexical overlap
35,Einführung,Methode,5,5,lexical overlap
35,Einführung,Vorwissen,5,5,lexical overlap
35,Einführung,Stoff,5,5,lexical overlap
35,Übungsphase,Methode,5,5,lexical overlap
35,Übungsphase,Vorwissen,5,5,lexical overlap
35,Übungsphase,Stoff,5,5,lexical overlap
35,Rückschau,Methode,5,5,lexical overlap
35,Rückschau,Vorwissen,5,5,lexical overlap
35,Rückschau,Stoff,5,5,lexical overlap
35,Perspektive,Ermöglichung,6,6,lexical overlap
35,Perspektive,Teilhabe,6,6,lexical overlap
35,Perspektive,Selbsterklärung,6,6,lexical overlap
35,Perspektive,Lerngemeinschaft,6,6,lexical overlap
35,Perspektive,Lernen,6,6,lexical overlap
35,Perspektive,Arbeiten,6,6,lexical overlap
35,Schritt,Methode,7,7,lexical overlap
35,Schritt,Studienergebnisse,7,7,lexical overlap
35,Schritt,Gruppe,7,7,lexical overlap
35,Schritt,Lernertrag,7,7,lexical overlap
35,Fallvorstellung,Methode,7,7,lexical overlap
35,Fallvorstellung,Studienergebnisse,7,7,lexical overlap
35,Fallvorstellung,Gruppe,7,7,lexical overlap
35,Fallvorstellung,Lernertrag,7,7,lexical overlap
35,Problemdefinition,Methode,7,7,lexical overlap
35,Problemdefinition,Studienergebnisse,7,7,lexical overlap
35,Problemdefinition,Gruppe,7,7,lexical overlap
35,Problemdefinition,Lernertrag,7,7,lexical overlap
35,Hypothesenbildung ,Methode,7,7,lexical overlap
35,Hypothesenbildung ,Studienergebnisse,7,7,lexical overlap
35,Hypothesenbildung ,Gruppe,7,7,lexical overlap
35,Hypothesenbildung ,Lernertrag,7,7,lexical overlap
35,Ordnung,Methode,7,7,lexical overlap
35,Ordnung,Studienergebnisse,7,7,lexical overlap
35,Ordnung,Gruppe,7,7,lexical overlap
35,Ordnung,Lernertrag,7,7,lexical overlap
35,Lernzielformulierung ,Methode,7,7,lexical overlap
35,Lernzielformulierung ,Studienergebnisse,7,7,lexical overlap
35,Lernzielformulierung ,Gruppe,7,7,lexical overlap
35,Lernzielformulierung ,Lernertrag,7,7,lexical overlap
35,Eigenstudium,Methode,7,7,lexical overlap
35,Eigenstudium,Studienergebnisse,7,7,lexical overlap
35,Eigenstudium,Gruppe,7,7,lexical overlap
35,Eigenstudium,Lernertrag,7,7,lexical overlap
35,Synthese,Methode,7,7,lexical overlap
35,Synthese,Studienergebnisse,7,7,lexical overlap
35,Synthese,Gruppe,7,7,lexical overlap
35,Synthese,Lernertrag,7,7,lexical overlap
35,Arbeitsrückschau,Methode,7,7,lexical overlap
35,Arbeitsrückschau,Studienergebnisse,7,7,lexical overlap
35,Arbeitsrückschau,Gruppe,7,7,lexical overlap
35,Arbeitsrückschau,Lernertrag,7,7,lexical overlap
35,Sicherung,Methode,7,7,lexical overlap
35,Sicherung,Studienergebnisse,7,7,lexical overlap
35,Sicherung,Gruppe,7,7,lexical overlap
35,Sicherung,Lernertrag,7,7,lexical overlap
35,Lernen,Mittelpunkt,8,8,lexical overlap
35,Lernen,Kooperation,8,8,lexical overlap
35,Lernen,Partizipation,8,8,lexical overlap
35,Lernen,Inhalt,8,8,lexical overlap
35,Lernen,Expertise,8,8,lexical overlap
35,Lernen,Schüler,8,8,lexical overlap
35,Vermitteln,Mittelpunkt,8,8,lexical overlap
35,Vermitteln,Kooperation,8,8,lexical overlap
35,Vermitteln,Partizipation,8,8,lexical overlap
35,Vermitteln,Inhalt,8,8,lexical overlap
35,Vermitteln,Expertise,8,8,lexical overlap
35,Vermitteln,Schüler,8,8,lexical overlap
35,Perspektive,Erklären,10,10,lexical overlap
35,Perspektive,Wissensstand,10,10,lexical overlap
35,Perspektive,SUS,10,10,lexical overlap
35,Inhalt,Perspektive,11,11,lexical overlap
35,Inhalt,Vermitteln,11,11,lexical overlap
35,Inhalt,Vorwissen,11,11,lexical overlap
35,Perspektive,Teilhabe,12,12,lexical overlap
35,Perspektive,Möglichkeit,12,12,lexical overlap
35,Perspektive,Selbsterklären,12,12,lexical overlap
35,Fundament,Teilhabe,12,12,lexical overlap
35,Fundament,Möglichkeit,12,12,lexical overlap
35,Fundament,Selbsterklären,12,12,lexical overlap
35,Vorwissen,Teilhabe,12,12,lexical overlap
35,Vorwissen,Möglichkeit,12,12,lexical overlap
35,Vorwissen,Selbsterklären,12,12,lexical overlap
35,Lernen,Erklären,14,14,lexical overlap
35,Lernen,Erklärung ,14,14,lexical overlap
35,Lehr-Lern-Ergebnis,Situation,16,16,lexical overlap
35,Lehr-Lern-Ergebnis,Auswahl,16,16,lexical overlap
35,Lehr-Lern-Ergebnis,Lehrprinzip,16,16,lexical overlap
35,Lehr-Lern-Ergebnis,Kombination,16,16,lexical overlap
35,Lehr-Lern-Ergebnis,Prinzip,16,16,lexical overlap
35,Modell,Situation,15,16,bridging information
38,Lernender,Sachverhalt,1,1,lexical overlap
38,Lernender,Kenntnisstand,1,1,lexical overlap
38,Frage,Lernender,2,2,lexical overlap
38,Lernender,Lernender,3,3,lexical overlap
38,Anknüpfung,Wissen,4,4,lexical overlap
38,Erklärung,Verständlichmacher,5,5,lexical overlap
38,Sprache,Bedeutung,7,7,lexical overlap
38,Lernender,Vorstellung,8,8,lexical overlap
38,Lernender,Sachverhalt,8,8,lexical overlap
38,Kommunikation,Kommunikation,10,10,lexical overlap
38,Anweisung,Handlung,11,11,lexical overlap
38,Sachverhalt,Handlung,11,11,lexical overlap
38,Verständnis,Verwendung,12,12,lexical overlap
38,Verständnis,Sprache,12,12,lexical overlap
38,Verständnis,Stimme,12,12,lexical overlap
38,Verständnis,Handlung,12,12,lexical overlap
39,Erklärung,Sachverhalt,1,1,lexical overlap
39,Erklärung,Vorwissen,1,1,lexical overlap
39,Schüler,Sachverhalt,1,1,lexical overlap
39,Schüler,Vorwissen,1,1,lexical overlap
39,Regel,Sachverhalt,1,1,lexical overlap
39,Regel,Vorwissen,1,1,lexical overlap
39,Erklärung,Fachwörter,2,2,lexical overlap
39,Erklärung,Licht,2,2,lexical overlap
39,Erklärung,Dunkel,2,2,lexical overlap
39,Erklärung,Frage,4,4,lexical overlap
39,Erklärung,Prinzip,4,4,lexical overlap
39,Erklärung,Sachverhalt,4,4,lexical overlap
39,Schema,Veranschaulichung ,5,5,lexical overlap
39,Beispiel,Veranschaulichung ,5,5,lexical overlap
39,Erklärung,Erklärung,6,6,lexical overlap
39,Verwirrung,Schüler,7,7,lexical overlap
39,Verständnis,Schüler,7,7,lexical overlap
39,Erklärung,Problem,8,8,lexical overlap
39,Erklärung,Satz,8,8,lexical overlap
39,Erklärung,Begriff,8,8,lexical overlap
39,Schwierigkeit,Zusammenhang,9,9,lexical overlap
39,Erklärung,Verwirrung,6,7,connective
40,Person,Sachverhalt,1,1,lexical overlap
40,Person,Berücksichtigung,1,1,lexical overlap
40,Person,Kriterien,1,1,lexical overlap
40,Erklärung,Sachverhalt,1,1,lexical overlap
40,Erklärung,Berücksichtigung,1,1,lexical overlap
40,Erklärung,Kriterien,1,1,lexical overlap
40,Erklärung,Vorwissen,2,2,lexical overlap
40,Erklärung,Adressat,2,2,lexical overlap
40,Person,Erfahrung,3,3,lexical overlap
40,Vorwissen,Erfahrung,3,3,lexical overlap
40,Prinzip,Erklärung,4,4,lexical overlap
40,Erklärung,Prinzip,5,5,lexical overlap
40,Erklärung,Komplex,5,5,lexical overlap
40,Erklärung,Konzept,5,5,lexical overlap
40,Erklärung,Beispiel,5,5,lexical overlap
40,Erklärung,Maximierung,6,6,lexical overlap
40,Erklärung,Effizienz,6,6,lexical overlap
40,Erklärung,Verständnis,6,6,lexical overlap
40,Erklärung,Erklärung,7,7,lexical overlap
40,Zusammenhang,Zusammenhang,8,8,lexical overlap
40,Erklärung,Missverständnis,9,9,lexical overlap
40,Erklärung,Fehlinterpretation,9,9,lexical overlap
40,Missverständnis,Missverständnis,9,9,lexical overlap
40,Missverständnis,Fehlinterpretation,9,9,lexical overlap
40,Ursache,Missverständnis,9,9,lexical overlap
40,Ursache,Fehlinterpretation,9,9,lexical overlap
40,Kriterien,Beachtung,10,10,lexical overlap
40,Erklärung,Beachtung,10,10,lexical overlap
40,Person,Erklärung ,1,2,connective
41,Diagnosekompetenz,Lehrer,1,1,lexical overlap
41,Diagnosekompetenz,Kernkompetenz,1,1,lexical overlap
41,Kompetenz,Lehrer,1,1,lexical overlap
41,Kompetenz,Kernkompetenz,1,1,lexical overlap
41,Lehrer,Lernen,2,2,lexical overlap
41,Lehrer,Lernergebnisse,2,2,lexical overlap
41,Leistungsverhalten,Diagnostik,3,3,lexical overlap
41,Lernprozess,Lernprozess,4,4,lexical overlap
41,Diagnostik,Funktion,5,5,lexical overlap
41,Selektionsfunktion,Schulkarriere,5,5,lexical overlap
41,Selektionsfunktion,Bezug ,5,5,lexical overlap
41,Selektionsfunktion,Ziffernote,5,5,lexical overlap
41,Selektionsfunktion,Rückmeldung,5,5,lexical overlap
41,Selektionsfunktion,Lernreiz,5,5,lexical overlap
41,Sozialisationsfunktion,Schulkarriere,5,5,lexical overlap
41,Sozialisationsfunktion,Bezug ,5,5,lexical overlap
41,Sozialisationsfunktion,Ziffernote,5,5,lexical overlap
41,Sozialisationsfunktion,Rückmeldung,5,5,lexical overlap
41,Sozialisationsfunktion,Lernreiz,5,5,lexical overlap
41,Informationsfunktion,Schulkarriere,5,5,lexical overlap
41,Informationsfunktion,Bezug ,5,5,lexical overlap
41,Informationsfunktion,Ziffernote,5,5,lexical overlap
41,Informationsfunktion,Rückmeldung,5,5,lexical overlap
41,Informationsfunktion,Lernreiz,5,5,lexical overlap
41,Ruckmeldungsfunktion,Schulkarriere,5,5,lexical overlap
41,Ruckmeldungsfunktion,Bezug ,5,5,lexical overlap
41,Ruckmeldungsfunktion,Ziffernote,5,5,lexical overlap
41,Ruckmeldungsfunktion,Rückmeldung,5,5,lexical overlap
41,Ruckmeldungsfunktion,Lernreiz,5,5,lexical overlap
41,Schüler,Schulkarriere,5,5,lexical overlap
41,Schüler,Bezug ,5,5,lexical overlap
41,Schüler,Ziffernote,5,5,lexical overlap
41,Schüler,Rückmeldung,5,5,lexical overlap
41,Schüler,Lernreiz,5,5,lexical overlap
41,Eltern,Schulkarriere,5,5,lexical overlap
41,Eltern,Bezug ,5,5,lexical overlap
41,Eltern,Ziffernote,5,5,lexical overlap
41,Eltern,Rückmeldung,5,5,lexical overlap
41,Eltern,Lernreiz,5,5,lexical overlap
41,Funktion,Lernreiz,6,6,lexical overlap
41,Lernen,Diagnostik,7,7,lexical overlap
41,Lernen,Leistungsmessung,7,7,lexical overlap
41,Lernen,Lernerziehung,7,7,lexical overlap
41,Lernen,Leistungserziehung,7,7,lexical overlap
41,Diagnosekompetenz,Schülermerkmal,8,8,lexical overlap
41,Diagnosekompetenz,Aufgabenschwierigkeit,8,8,lexical overlap
41,Fähigkeit,Lehrer,8,8,lexical overlap
41,Fähigkeit,Schülermerkmal,8,8,lexical overlap
41,Fähigkeit,Aufgabenschwierigkeit,8,8,lexical overlap
41,Portfolio,Lernen,11,11,lexical overlap
41,Effektstärke,Diagnose,13,13,lexical overlap
41,Effektstärke,Lernprozess,13,13,lexical overlap
41,Effektstärke,Gespräch,13,13,lexical overlap
41,Diagnose,Diagnose,15,15,lexical overlap
41,Concept Map Methode,Lernende,16,16,lexical overlap
41,Test,Lernende,16,16,lexical overlap
41,Möglichkeit,Lernende,16,16,lexical overlap
41,Peer Assessment Methode,Lernende,16,16,lexical overlap
41,Bewertung,Einbettung,17,17,lexical overlap
41,Bewertung,Unterricht,17,17,lexical overlap
43,Lehrer,Lernende,1,1,lexical overlap
43,Lehrer,Diagnosekompetenz,1,1,lexical overlap
43,Lehrer,Kernkompetenz,1,1,lexical overlap
43,Lehrende,Lernende,1,1,lexical overlap
43,Lehrende,Diagnosekompetenz,1,1,lexical overlap
43,Lehrende,Kernkompetenz,1,1,lexical overlap
43,Ebene,Schüler,2,2,lexical overlap
43,Alter,Schüler,2,2,lexical overlap
43,Entwicklung,Schüler,2,2,lexical overlap
43,Lehrende,Besprechung,3,3,lexical overlap
43,Lehrende,Lösung,3,3,lexical overlap
43,Aufgabe,Besprechung,3,3,lexical overlap
43,Aufgabe,Lösung,3,3,lexical overlap
43,Hausaufgabe,Besprechung,3,3,lexical overlap
43,Hausaufgabe,Lösung,3,3,lexical overlap
43,Gruppenarbeit,Lehrender,5,5,lexical overlap
43,Gruppenarbeit,Möglichkeit,5,5,lexical overlap
43,Gruppenarbeit,Schüler,5,5,lexical overlap
43,Klassengespräch,Lehrender,5,5,lexical overlap
43,Klassengespräch,Möglichkeit,5,5,lexical overlap
43,Klassengespräch,Schüler,5,5,lexical overlap
43,Unterschied,Lehrender,5,5,lexical overlap
43,Unterschied,Möglichkeit,5,5,lexical overlap
43,Unterschied,Schüler,5,5,lexical overlap
43,Test,Problem,7,7,lexical overlap
43,Test,Stoff,7,7,lexical overlap
43,Klassenarbeit,Problem,7,7,lexical overlap
43,Klassenarbeit,Stoff,7,7,lexical overlap
43,Gelegenheit,Problem,7,7,lexical overlap
43,Gelegenheit,Stoff,7,7,lexical overlap
43,Lernende,Problem,7,7,lexical overlap
43,Lernende,Stoff,7,7,lexical overlap
43,Problem,Lehrender,8,8,lexical overlap
43,Schüler,Lehrender,8,8,lexical overlap
43,Wort,Lehrender,8,8,lexical overlap
43,Sachverhalt,Lehrender,8,8,lexical overlap
43,Zeit,Nachdenken,9,9,lexical overlap
43,Zeit,Chance,9,9,lexical overlap
43,Zeit,Können,9,9,lexical overlap
43,Zeit,Beweis,9,9,lexical overlap
43,Lernende,Nachdenken,9,9,lexical overlap
43,Lernende,Chance,9,9,lexical overlap
43,Lernende,Können,9,9,lexical overlap
43,Lernende,Beweis,9,9,lexical overlap
43,Lehrende,Lernende,10,10,lexical overlap
43,Lehrende,Lernen,10,10,lexical overlap
43,Schüler,Schwierigkeit,11,11,lexical overlap
43,Schüler,Leistung,11,11,lexical overlap
43,Schüler,Schüler,11,11,lexical overlap
43,Schüler,Leben,11,11,lexical overlap
43,Lehrer,Schwierigkeit,11,11,lexical overlap
43,Lehrer,Leistung,11,11,lexical overlap
43,Lehrer,Schüler,11,11,lexical overlap
43,Lehrer,Leben,11,11,lexical overlap
43,Lehrender,Lehrer,10,11,synonym
43,Lernende,Schüler,1,2,synonym
43,Lehrender,Schüler,3,4,coreference
43,Lehrender,Anschluss,5,6,coreference
43,Gruppenarbeit,Anschluss,5,6,connective
44,Diagnose,Schüler,1,1,lexical overlap
44,Diagnose,Lehrer,1,1,lexical overlap
44,Diagnose,Bedeutung ,1,1,lexical overlap
44,Lehrer,Einschätzung,2,2,lexical overlap
44,Lehrer,Schnelligkeit,2,2,lexical overlap
44,Lehrer,Unterrichtsverlauf,2,2,lexical overlap
44,Lehrer,Thema,2,2,lexical overlap
44,Diagnose,Weg,3,3,lexical overlap
44,Diagnose,Test,3,3,lexical overlap
44,Stärke,Aufgabentyp,4,4,lexical overlap
44,Stärke,Schwierigkeitsgrad,4,4,lexical overlap
44,Stärke,Schüler,4,4,lexical overlap
44,Stärke,Klasse,4,4,lexical overlap
44,Schwäche,Aufgabentyp,4,4,lexical overlap
44,Schwäche,Schwierigkeitsgrad,4,4,lexical overlap
44,Schwäche,Schüler,4,4,lexical overlap
44,Schwäche,Klasse,4,4,lexical overlap
44,Steigerung,Leistungsvergleich,6,6,lexical overlap
44,Steigerung,Acht,6,6,lexical overlap
44,Lernbemühung,Leistungsvergleich,6,6,lexical overlap
44,Lernbemühung,Acht,6,6,lexical overlap
44,Möglichkeit,Hausaufgabe,7,7,lexical overlap
44,Weg,Hausaufgabe,7,7,lexical overlap
44,Besprechung,Hausaufgabe,7,7,lexical overlap
44,Verständnis,Besprechung,8,8,lexical overlap
44,Verständnis,Hausaufgabe,8,8,lexical overlap
44,Verständnis,Übungsaufgabe,8,8,lexical overlap
44,Verständnis,Großgruppe,8,8,lexical overlap
44,Schüler,Schüler,9,9,lexical overlap
44,Schüler,Ergebnis,9,9,lexical overlap
44,Schüler,Vorstellen,9,9,lexical overlap
44,Rücksprache,Anschluss,10,10,lexical overlap
44,Rücksprache,Hausaufgabenbesprechung,10,10,lexical overlap
44,Rücksprache,Kleingruppe,10,10,lexical overlap
44,Rücksprache,Plenum,10,10,lexical overlap
44,Rücksprache,Schwierigkeit,10,10,lexical overlap
44,Rücksprache,Lösen,10,10,lexical overlap
44,Rücksprache,Aufgaben,10,10,lexical overlap
45,Lehrender,Gespür,1,1,lexical overlap
45,Lehrender,Schüler,1,1,lexical overlap
45,Lehrender,Schülerinnen,1,1,lexical overlap
45,Lehrender,Lernen,1,1,lexical overlap
45,Unterricht,Gespür,1,1,lexical overlap
45,Unterricht,Schüler,1,1,lexical overlap
45,Unterricht,Schülerinnen,1,1,lexical overlap
45,Unterricht,Lernen,1,1,lexical overlap
45,Möglichkeit,Lernender,2,2,lexical overlap
45,Versuch,Lehrender,3,3,lexical overlap
45,Versuch,Schüler Sein,3,3,lexical overlap
45,Schulzeit,Lehrender,4,4,lexical overlap
45,Schulzeit,Gedankengänge,4,4,lexical overlap
45,Bedeutung,Lehrender,4,4,lexical overlap
45,Bedeutung,Gedankengänge,4,4,lexical overlap
45,Schüler,Lehrender,4,4,lexical overlap
45,Schüler,Gedankengänge,4,4,lexical overlap
45,Möglichkeit,Klasse,5,5,lexical overlap
45,Möglichkeit,Schüler,5,5,lexical overlap
45,Möglichkeit,Lehrerseite,5,5,lexical overlap
45,Möglichkeit,Schülerseite,5,5,lexical overlap
45,Gespräch,Klasse,5,5,lexical overlap
45,Gespräch,Schüler,5,5,lexical overlap
45,Gespräch,Lehrerseite,5,5,lexical overlap
45,Gespräch,Schülerseite,5,5,lexical overlap
45,Unterricht,Klasse,5,5,lexical overlap
45,Unterricht,Schüler,5,5,lexical overlap
45,Unterricht,Lehrerseite,5,5,lexical overlap
45,Unterricht,Schülerseite,5,5,lexical overlap
45,Lehrender,Feedback,6,6,lexical overlap
45,Lehrender,Gegenseitigkeit,6,6,lexical overlap
45,Feedback,Feedback,6,6,lexical overlap
45,Feedback,Gegenseitigkeit,6,6,lexical overlap
45,Möglichkeit,Ursache,7,7,lexical overlap
45,Möglichkeit,Lehrender,7,7,lexical overlap
45,Unterricht,Klasse,8,8,lexical overlap
45,Unterricht,Schüler,8,8,lexical overlap
45,Thema,Klasse,8,8,lexical overlap
45,Thema,Schüler,8,8,lexical overlap
45,Lernen,Klasse,8,8,lexical overlap
45,Lernen,Schüler,8,8,lexical overlap
45,Lehrender,Fehler,9,9,lexical overlap
45,Lehrender,Unterricht,9,9,lexical overlap
45,Diagnose,Lernenden,10,10,lexical overlap
45,Diagnose,Schüler,10,10,lexical overlap
45,Diagnose,Klasse,10,10,lexical overlap
45,Unterricht,Lernenden,10,10,lexical overlap
45,Unterricht,Schüler,10,10,lexical overlap
45,Unterricht,Klasse,10,10,lexical overlap
45,Umgebung,Lernenden,10,10,lexical overlap
45,Umgebung,Schüler,10,10,lexical overlap
45,Umgebung,Klasse,10,10,lexical overlap
45,Möglichkeit,Lernenden,10,10,lexical overlap
45,Möglichkeit,Schüler,10,10,lexical overlap
45,Möglichkeit,Klasse,10,10,lexical overlap
45,Ziel,Unterricht,11,11,lexical overlap
45,Ziel,Lehrender,11,11,lexical overlap
45,Ziel,Klasse,11,11,lexical overlap
45,Lernatmosphäre,Unterricht,11,11,lexical overlap
45,Lernatmosphäre,Lehrender,11,11,lexical overlap
45,Lernatmosphäre,Klasse,11,11,lexical overlap
45,Interesse,Unterricht,11,11,lexical overlap
45,Interesse,Lehrender,11,11,lexical overlap
45,Interesse,Klasse,11,11,lexical overlap
45,Lernen,Unterricht,11,11,lexical overlap
45,Lernen,Lehrender,11,11,lexical overlap
45,Lernen,Klasse,11,11,lexical overlap
45,Möglichkeit,Unterricht,7,8,coreference
46,Lehrende,Lernende,1,1,lexical overlap
46,Lehrender,Leistung,1,1,lexical overlap
46,Lehrender,Klassendurchschnitt,1,1,lexical overlap
46,Lernender,Leistung,1,1,lexical overlap
